[2019-04-15 14:53:11,810][Thread-107:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 14:53:11,827][Thread-107:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 16:06:03,889][Thread-109:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 16:06:04,025][Thread-109:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 16:06:04,042][Thread-109:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 16:06:04,064][Thread-109:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 16:06:04,080][Thread-109:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 16:06:04,101][Thread-109:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 16:06:04,264][Thread-109:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 16:06:04,280][Thread-109:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 16:06:04,296][Thread-109:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 16:06:04,329][Thread-109:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 16:06:04,346][Thread-109:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 16:06:04,360][Thread-109:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 17:09:49,827][Thread-111:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 17:09:49,842][Thread-111:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 17:09:49,857][Thread-111:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 17:09:49,900][Thread-111:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 17:09:49,916][Thread-111:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 17:09:49,939][Thread-111:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 17:09:50,020][Thread-111:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 17:09:50,036][Thread-111:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 17:09:50,051][Thread-111:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 17:09:50,070][Thread-111:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 17:09:50,086][Thread-111:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 17:09:50,105][Thread-111:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 18:19:46,222][Thread-113:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 18:19:46,246][Thread-113:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 18:19:46,288][Thread-113:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 18:19:46,308][Thread-113:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 18:19:46,327][Thread-113:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 18:19:46,347][Thread-113:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 18:19:46,428][Thread-113:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 18:19:46,447][Thread-113:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 18:19:46,471][Thread-113:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 18:19:46,545][Thread-113:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 18:19:46,568][Thread-113:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 18:19:46,597][Thread-113:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 20:34:20,973][Thread-117:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 20:34:21,007][Thread-117:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 20:34:21,028][Thread-117:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 20:34:21,046][Thread-117:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 20:34:21,090][Thread-117:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 20:34:21,134][Thread-117:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 20:34:21,202][Thread-117:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 20:34:21,232][Thread-117:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 20:34:21,251][Thread-117:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 20:34:21,274][Thread-117:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 20:34:21,299][Thread-117:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 20:34:21,321][Thread-117:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 22:49:50,833][Thread-118:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /http:/www.baidu.com/cache/global/img/gs.gif]
[2019-04-16 08:55:10,869][Thread-120:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /http:/www.baidu.com/cache/global/img/gs.gif]
[2019-04-16 10:11:53,782][Thread-123:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-16 10:38:20,294][Thread-125:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-16 10:38:20,342][Thread-125:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-16 10:38:20,370][Thread-125:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-16 10:38:20,390][Thread-125:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-16 10:38:20,408][Thread-125:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-16 10:38:20,428][Thread-125:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-16 10:38:20,486][Thread-125:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-16 10:38:20,508][Thread-125:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-16 10:38:20,542][Thread-125:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-16 10:38:20,565][Thread-125:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-16 10:38:20,585][Thread-125:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-16 10:38:21,147][Thread-125:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-16 11:25:10,216][Thread-128:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-16 11:25:10,257][Thread-129:139720395015936][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-16 11:25:10,310][Thread-129:139720395015936][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-16 18:58:18,439][Thread-135:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /http:/www.baidu.com/cache/global/img/gs.gif]
[2019-04-17 05:02:07,199][Thread-143:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /http:/www.baidu.com/cache/global/img/gs.gif]
[2019-04-17 14:21:14,182][Thread-146:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-17 15:08:38,631][Thread-147:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /http:/www.baidu.com/cache/global/img/gs.gif]
